4.79379,42.3375,0
0.683916,41.4464,0
4.30425,41.5736,0
-4.99684,41.4194,0
0.407559,41.5083,0
1.31942,41.2904,0
-2.36349,41.9116,0
4.31274,41.5094,0
3.94453,41.3956,0
46.3802,3.32142,1
48.4628,3.09102,1
46.1492,3.13285,1
48.8009,2.98271,1
46.13,3.22293,1
48.8492,3.34834,1
52.4008,2.66164,1
45.6532,2.92506,1
51.7098,3.12781,1
49.3856,2.97191,1
54.8398,3.09188,1
51.3912,3.04305,1
48.7477,2.88549,1
47.3895,3.08509,1
45.5833,3.42697,1
52.1513,3.39225,1
54.7523,3.18117,1
47.9111,3.25294,1
43.0308,3.16003,1
52.5527,2.9644,1
51.0376,3.12574,1
39.7875,3.24483,1
51.4247,3.02434,1
54.9527,3.11502,1
55.269,3.23374,1
51.6444,3.05482,1
52.7037,3.40248,1
47.3123,3.11889,1
39.9097,3.19928,1
46.9546,3.21672,1
54.7801,3.45151,1
46.8688,3.30554,1
50.7167,3.3011,1
43.3099,3.13502,1
49.0462,3.30432,1
46.7978,3.14741,1
39.1666,3.25898,1
52.8303,3.2864,1
43.5847,3.09874,1
43.8313,3.26131,1
47.0354,3.37726,1
43.8303,3.00101,1
49.2136,2.82901,1
53.0703,3.25768,1
51.5605,3.13051,1
51.6565,3.03276,1
54.6803,3.21761,1
52.8974,3.11975,1
49.8031,3.24972,1
42.8679,3.06868,1
49.5025,3.32133,1
48.1066,3.25607,1
47.5742,3.31038,1
47.9516,3.0661,1
45.6754,3.06525,1
53.5019,3.2174,1
56.9209,3.22393,1
46.6076,3.35139,1
45.2508,3.26453,1
46.0753,3.31525,1
49.2275,2.83737,1
48.5368,3.22135,1
51.592,3.38263,1
52.079,3.253,1
47.6605,3.08802,1
52.4266,3.27257,1
47.2102,3.07995,1
51.7235,3.18778,1
48.3572,3.40303,1
50.4224,3.43891,1
48.8457,3.17306,1
52.3564,3.11401,1
47.8073,3.37175,1
45.2018,3.14158,1
42.0126,3.31301,1
47.1974,3.31478,1
44.5805,3.09813,1
47.9305,3.36138,1
46.6296,3.05323,1
51.7158,3.24734,1
48.241,3.1586,1
43.1457,3.10903,1
53.5328,3.23527,1
51.2686,3.05155,1
52.6787,3.26477,1
47.3229,3.25546,1
50.6885,2.86228,1
56.2172,3.26755,1
52.5805,3.00891,1
41.348,3.07628,1
44.471,3.22271,1
45.5043,3.17306,1
52.9761,3.46274,1
48.554,2.92317,1
51.0304,3.05824,1
55.3886,3.30659,1
43.4255,3.25965,1
51.9739,3.21241,1
55.4508,3.21214,1
48.8366,3.10592,1
49.6574,3.43084,1
48.2048,3.10344,1
48.3355,3.2727,1
51.1717,2.86299,1
48.2203,3.30793,1
45.1759,3.38008,1
52.557,3.41086,1
50.9924,2.98479,1
49.8621,3.36127,1
49.4336,3.19372,1
48.7223,3.22935,1
46.0376,3.53939,1
51.1494,3.09522,1
51.5877,3.53584,1
54.3164,3.11213,1
55.9106,3.02007,1
51.3509,3.13694,1
43.6607,3.15844,1
50.3681,3.26108,1
52.1362,3.10912,1
45.1316,3.19939,1
49.7714,2.84767,1
45.1409,3.17001,1
48.7293,3.39143,1
55.6218,3.21222,1
45.5667,3.1683,1
50.5703,3.15988,1
40.4224,3.12012,1
46.9099,2.99161,1
48.3726,2.85729,1
46.6999,3.18883,1
54.7413,3.47117,1
47.3751,3.41105,1
46.3036,3.33763,1
45.4987,3.39797,1
46.846,3.31468,1
51.7251,3.43504,1
45.2973,2.98033,1
49.8244,3.21477,1
47.2907,3.14332,1
55.7865,3.11092,1
47.5147,3.13047,1
51.9523,3.20358,1
53.7048,3.15458,1
55.4817,2.9708,1
47.0661,2.97888,1
51.1148,3.04882,1
55.7009,3.23165,1
49.0926,3.0482,1
49.2104,2.91954,1
48.1315,3.1167,1
43.8467,3.23859,1
51.1212,3.10171,1
48.241,3.27221,1
48.7886,3.24547,1
52.8058,3.31464,1
54.6923,3.14978,1
52.6505,3.483,1
48.0059,3.01747,1
43.2217,3.1709,1
45.0373,3.21427,1
50.8902,2.88582,1
52.6745,3.24796,1
49.427,3.25409,1
47.8334,3.05406,1
51.2101,3.08916,1
46.2907,3.33246,1
46.9564,3.06804,1
48.7533,3.26383,1
41.4118,3.22717,1
57.1937,3.19327,1
49.6908,3.18739,1
48.1525,3.45527,1
49.0834,2.90239,1
45.3508,3.43377,1
50.7461,3.29786,1
48.4637,3.24045,1
53.1632,3.14422,1
44.9922,3.276,1
52.8385,3.36757,1
55.1785,2.78434,1
52.6964,3.06467,1
52.3657,3.04656,1
52.695,2.99897,1
47.426,2.99716,1
45.3452,3.15207,1
45.2563,2.95095,1
44.9966,3.2906,1
50.3892,3.10151,1
42.8576,3.18715,1
52.9982,3.05736,1
50.0296,3.14682,1
48.4227,3.12249,1
45.8861,2.99218,1
50.1186,3.39889,1
42.2795,3.03919,1
47.6122,2.89763,1
44.026,3.10352,1
49.8229,3.23362,1
42.2478,3.25066,1
51.3718,3.3026,1
52.9524,3.12044,1
51.347,3.30349,1
49.2108,3.11055,1
46.7317,3.08488,1
38.398,3.33134,1
49.4036,3.14496,1
48.2214,3.32088,1
38.0886,3.25209,1
51.0267,2.86896,1
40.9795,3.14887,1
50.4044,3.33867,1
48.3125,3.05636,1
58.1081,3.45579,1
48.4837,2.77284,1
44.6498,3.00221,1
48.0957,3.12917,1
51.6222,3.31966,1
50.5266,3.00372,1
55.8049,3.2521,1
44.3543,3.03395,1
51.7189,3.2616,1
53.1411,2.97594,1
49.0658,3.16308,1
43.6292,3.28213,1
46.6628,3.07487,1
49.0,3.25821,1
51.1193,3.28436,1
48.537,3.39792,1
51.1833,3.16959,1
50.7161,3.29627,1
42.8636,3.07529,1
49.4004,3.31495,1
52.8072,3.51344,1
44.2475,3.20818,1
48.1885,3.19024,1
48.0431,3.19459,1
44.0315,3.38755,1
45.6412,3.33712,1
43.1365,3.05084,1
47.0187,3.23208,1
51.5345,3.38118,1
57.173,3.32384,1
44.6304,3.15582,1
51.4211,3.42271,1
47.8996,3.34198,1
50.7063,3.26427,1
51.7951,3.02464,1
46.7669,3.3198,1
55.0914,3.26275,1
46.1609,3.08328,1
44.2276,3.02086,1
47.1665,3.08554,1
49.9811,3.05603,1
52.716,2.99968,1
49.7461,3.31221,1
50.5154,2.95242,1
48.383,3.25018,1
52.7087,2.79629,1
44.2069,3.17022,1
51.2816,3.11025,1
46.0121,3.36816,1
45.672,3.02456,1
56.4607,3.18282,1
39.4447,2.97675,1
53.1977,3.4076,1
48.1868,3.24323,1
45.7023,3.11071,1
46.9664,3.37809,1
46.7991,3.28213,1
53.2534,3.37943,1
51.7157,3.14671,1
43.9658,3.28225,1
49.6987,3.5289,1
47.755,3.08917,1
48.7549,2.9592,1
47.8815,3.30628,1
47.6413,3.00383,1
50.7445,3.20133,1
51.4968,3.11166,1
48.0207,3.00295,1
51.4464,3.2879,1
45.2989,3.0688,1
41.2781,3.04708,1
48.9077,3.32952,1
51.8702,3.37652,1
45.7139,2.99215,1
46.0954,3.25909,1
47.809,3.31064,1
49.129,3.37745,1
46.5891,3.21292,1
45.8006,3.28586,1
49.1638,3.41501,1
51.1161,3.20525,1
46.8335,3.27148,1
49.3144,3.14129,1
47.488,3.1997,1
46.7548,3.04395,1
52.4264,3.1654,1
40.174,3.10943,1
49.4648,3.22927,1
51.5877,3.06211,1
45.8653,3.36263,1
44.6298,3.20112,1
44.3965,3.39205,1
47.911,3.30222,1
49.4857,3.23339,1
56.1655,3.05991,1
53.602,3.25718,1
56.3524,3.02202,1
50.1797,3.27069,1
47.9044,3.09403,1
45.6034,3.06824,1
48.638,3.33807,1
45.1189,3.48732,1
52.2518,3.45751,1
55.5827,3.25323,1
49.7789,2.9981,1
45.8278,2.93058,1
59.3848,3.20105,1
56.9081,3.28189,1
50.2923,3.11007,1
49.6901,3.33219,1
50.4372,3.33817,1
46.6901,2.90752,1
43.0592,3.07746,1
53.0521,3.31728,1
51.6457,2.91166,1
56.4155,3.16169,1
48.1242,3.06898,1
51.1564,3.138,1
45.9108,3.00238,1
41.8679,3.41625,1
45.2634,3.32542,1
48.371,3.04901,1
51.7331,3.12092,1
55.2505,2.87529,1
50.4898,3.26063,1
45.7229,3.02482,1
53.2487,3.12843,1
40.7495,3.11301,1
54.4269,3.0139,1
49.8631,3.20293,1
51.3726,3.2277,1
45.2361,3.07773,1
48.4523,3.07081,1
46.287,3.13189,1
50.3515,3.27347,1
44.9904,3.26817,1
42.4476,3.27972,1
47.3749,3.03735,1
53.4555,3.31727,1
48.4153,3.1094,1
53.7926,3.04449,1
54.0196,3.39215,1
50.2666,3.36189,1
52.443,3.01037,1
48.3527,3.33365,1
48.1739,3.45715,1
47.1748,3.10138,1
51.9233,3.25977,1
43.4883,3.18882,1
54.9576,3.1186,1
48.4501,3.26485,1
54.5546,3.1002,1
46.7135,3.17809,1
49.1796,3.06229,1
45.108,3.00187,1
45.3851,3.18066,1
47.5917,3.02068,1
42.1095,3.29195,1
47.5234,3.24008,1
49.1828,3.21735,1
47.529,3.169,1
48.2168,3.20558,1
51.3444,3.50515,1
56.7801,3.12952,1
43.376,3.11452,1
51.6813,3.05728,1
46.4761,3.33867,1
42.7989,3.28225,1
48.2147,3.33388,1
43.8398,3.21452,1
45.3259,3.32341,1
42.4857,3.12416,1
53.3488,3.00662,1
40.6202,3.31405,1
47.8093,3.37327,1
53.1658,3.05509,1
49.9901,3.30853,1
46.1864,3.25731,1
53.3771,3.31825,1
45.314,2.97054,1
43.5727,3.38909,1
46.3295,2.95946,1
52.0035,3.36222,1
47.0441,3.09477,1
46.4137,3.36186,1
48.4922,2.88955,1
47.4296,2.91461,1
52.8988,3.00928,1
51.0569,3.26932,1
45.0936,3.10621,1
51.7982,3.06612,1
50.047,3.18173,1
46.3997,3.47319,1
40.6815,3.26614,1
50.7804,3.14651,1
50.945,3.00502,1
53.8828,2.77829,1
44.4023,3.38764,1
48.7407,2.96121,1
41.8816,3.10102,1
50.8409,3.1567,1
47.3503,3.31003,1
45.4192,3.08922,1
44.6007,3.45986,1
45.7837,3.1961,1
49.0422,3.00113,1
56.4355,3.05265,1
46.9315,3.03045,1
48.6428,2.99467,1
49.1295,3.08512,1
51.5027,3.2787,1
37.855,3.03425,1
53.5651,2.99958,1
52.905,3.19491,1
52.0593,3.27347,1
42.5397,3.19292,1
46.9304,3.24266,1
47.8697,3.28761,1
48.4161,3.40762,1
49.9486,3.16326,1
48.4125,3.09489,1
50.6681,3.49667,1
46.5242,3.41124,1
50.5101,3.56525,1
48.7909,3.38031,1
52.6336,3.37625,1
46.7003,3.37347,1
51.8202,3.02563,1
52.3359,2.98045,1
51.3504,3.27101,1
47.2302,3.17823,1
49.3377,3.2678,1
47.4029,3.00885,1
44.8973,3.0369,1
51.1332,3.0311,1
49.4433,3.16302,1
50.8831,3.23256,1
43.8155,3.08257,1
48.1016,3.13554,1
37.6605,3.24663,1
51.6785,3.26059,1
49.4207,3.07894,1
48.2709,2.89937,1
51.1283,3.07072,1
47.2327,3.21821,1
45.4456,2.98875,1
57.0703,3.31448,1
51.6428,3.34001,1
51.6533,2.88381,1
50.63,3.10976,1
43.6541,3.14525,1
53.4491,3.00302,1
52.5741,3.26348,1
48.216,3.32503,1
49.352,3.24349,1
45.4329,3.44311,1
44.5352,3.18291,1
47.031,3.08933,1
48.2176,3.00225,1
52.4414,3.05054,1
46.6631,2.86697,1
47.6167,3.10341,1
48.9153,3.0127,1
50.8521,2.94517,1
42.3533,3.09931,1
51.3696,3.12944,1
51.3345,3.09018,1
43.6623,3.41723,1
46.6873,3.09785,1
47.045,3.10088,1
47.2197,3.30685,1
51.1561,3.52719,1
53.3846,2.99178,1
50.2928,3.42872,1
47.7987,3.20889,1
46.4311,3.19132,1
51.3061,2.96329,1
44.7023,3.2151,1
49.7588,2.88182,1
44.1186,3.21516,1
47.3292,3.00484,1
41.8121,3.11807,1
38.6818,3.23351,1
46.0823,3.23881,1
